                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                0.51429,                0.35656,                0.86054,                0.78012,                0.22597,                0.26639,                0.19135,                0.86063,                 1.2101,                0.72098,               0.009472,               0.009472,               0.009472
                     18,                0.50009,                0.35234,                0.85455,                0.80533,                0.27656,                0.30904,                0.22607,                0.84174,                 1.2048,                0.71228,               0.009439,               0.009439,               0.009439
                     19,                 0.4842,                0.33689,                0.84695,                0.82641,                0.30101,                0.33808,                0.24985,                0.83531,                 1.4637,                 0.7172,               0.009406,               0.009406,               0.009406
                     20,                0.46932,                0.32971,                0.84429,                0.82105,                0.27909,                0.32602,                0.24309,                0.84734,                 1.2474,                0.72335,               0.009373,               0.009373,               0.009373
                     21,                0.44904,                0.31875,                 0.8333,                0.82312,                0.30214,                0.33278,                0.24466,                0.82093,                  1.226,                0.71533,                0.00934,                0.00934,                0.00934
                     22,                0.43858,                0.31007,                0.83197,                0.85401,                0.29841,                 0.3384,                0.24664,                0.83077,                 1.1728,                0.71027,               0.009307,               0.009307,               0.009307
                     23,                0.42487,                0.30285,                0.82395,                0.81915,                0.25885,                0.29581,                0.22067,                0.81493,                 1.3757,                0.71276,               0.009274,               0.009274,               0.009274
                     24,                0.40853,                0.29429,                0.81524,                0.84514,                0.31029,                0.35059,                0.26264,                0.79761,                 1.1337,                 0.7113,               0.009241,               0.009241,               0.009241
                     25,                0.39861,                0.28926,                0.81724,                0.86592,                0.27403,                0.31557,                0.23399,                 0.8017,                  1.164,                0.71625,               0.009208,               0.009208,               0.009208
                     26,                0.38409,                   0.28,                0.80781,                0.84023,                0.30312,                0.35526,                0.26575,                0.79579,                 1.1013,                0.71212,               0.009175,               0.009175,               0.009175
                     27,                0.37877,                0.27331,                0.81129,                0.80818,                0.29342,                0.33629,                 0.2518,                0.78117,                 1.0954,                0.70908,               0.009142,               0.009142,               0.009142
                     28,                0.36937,                0.26964,                 0.8094,                0.81401,                0.25464,                0.30214,                0.22824,                0.77918,                 1.0668,                0.71571,               0.009109,               0.009109,               0.009109
                     29,                0.35814,                0.26482,                0.80767,                0.87133,                0.30649,                0.38564,                0.29045,                0.79447,                 1.0161,                0.72028,               0.009076,               0.009076,               0.009076
                     30,                0.35497,                0.26733,                0.80151,                0.80118,                0.28881,                0.31759,                0.23321,                0.79658,                 1.1339,                 0.7257,               0.009043,               0.009043,               0.009043
                     31,                0.35054,                0.26042,                0.80557,                0.83479,                 0.2871,                0.32405,                0.24056,                0.77929,                 1.0774,                0.71418,                0.00901,                0.00901,                0.00901
                     32,                0.34642,                0.25634,                0.80422,                 0.8861,                0.27403,                0.31315,                0.23603,                0.76803,                 1.0519,                0.70597,               0.008977,               0.008977,               0.008977
                     33,                0.33587,                0.25034,                 0.8026,                0.83746,                0.28237,                0.35447,                 0.2681,                0.77893,                 1.1705,                 0.7095,               0.008944,               0.008944,               0.008944
                     34,                0.32869,                0.24553,                0.80062,                0.83058,                 0.2656,                 0.3064,                0.23344,                0.75655,                 1.0679,                0.71091,               0.008911,               0.008911,               0.008911
                     35,                 0.3255,                0.24292,                0.79909,                0.83731,                0.27066,                0.31491,                0.23716,                0.75359,                0.97405,                0.70323,               0.008878,               0.008878,               0.008878
                     36,                0.31311,                0.23416,                0.79014,                0.83201,                0.24536,                 0.3366,                0.25559,                0.75803,                 1.0147,                 0.7084,               0.008845,               0.008845,               0.008845
                     37,                0.31665,                0.23922,                0.79892,                0.79346,                0.27403,                0.30996,                0.23443,                0.75084,                  1.099,                0.70925,               0.008812,               0.008812,               0.008812
                     38,                0.30908,                0.23363,                 0.7943,                0.83741,                0.24705,                0.28645,                0.21386,                0.76095,                 1.0286,                0.71688,               0.008779,               0.008779,               0.008779
                     39,                 0.3009,                0.22941,                 0.7946,                0.86597,                0.26012,                 0.3066,                0.22955,                0.75013,                 1.0589,                0.70999,               0.008746,               0.008746,               0.008746
                     40,                0.29721,                0.22667,                0.79268,                0.84466,                0.26265,                0.30226,                0.23096,                0.75255,                 1.0281,                0.71135,               0.008713,               0.008713,               0.008713
